# Distribution of neutrino fluxes in the AGSS09 standard solar model model.
# 
# arxiv:0909.2668
#
# The cumulative neutrino fluxes from Table 3 of AGSS09 are given in the row below.
# 
# 6.03E+00 1.44E-02 8.18E-07 4.64E-01 4.85E-04 2.07E-02 1.47E-02 3.48E-04 
#
# 
# Columns in the Table below represent:
#
# 1) Radius of the zone in units of one solar radius
# 2) Temperature in units of 10^6 deg (K)
# 3) Logarithm (to the base 10) of the electron density in units of
#   cm^{-3}/N_A, where N_A is the Avogadro number
# 4) Mass of the zone with the given radius in units of one solar mass 
# 5) Fraction of pp neutrinos produced in the zone 
# 6) Fraction of pep neutrinos produced in the zone
# 7) Fraction of hep neutrinos produced in the zone
# 8) Fraction of beryllium 7 neutrinos produced in the zone
# 9) Fraction of boron 8 neutrinos produced in the zone
# 10) Fraction of nitrogen 13 neutrinos produced in the zone
# 11) Fraction of oxygen 15 neutrinos produced in the zone
# 12) Fraction of florine 17 neutrinos produced in the zone

0.0720 14.038 1.908  5.97708064e-04  6.796226e+00  8.625319e+00  4.221287e+00  1.216807e+01  9.638310e+00  7.603873e+00  1.076969e+01  1.021802e+01  
0.0725 14.021 1.907  6.06397953e-04  6.842110e+00  8.661543e+00  4.266535e+00  1.209343e+01  9.432202e+00  7.481543e+00  1.059653e+01  1.002981e+01  
0.0730 14.003 1.906  6.10985624e-04  6.887243e+00  8.696501e+00  4.311620e+00  1.201674e+01  9.227756e+00  7.359378e+00  1.042360e+01  9.842504e+00  
0.0735 13.986 1.904  6.16795488e-04  6.931617e+00  8.730188e+00  4.356530e+00  1.193808e+01  9.025070e+00  7.237437e+00  1.025098e+01  9.656190e+00  
0.0740 13.968 1.903  6.25054171e-04  6.975225e+00  8.762601e+00  4.401260e+00  1.185747e+01  8.824199e+00  7.115745e+00  1.007872e+01  9.470902e+00  
0.0745 13.951 1.902  6.27974113e-04  7.018056e+00  8.793739e+00  4.445796e+00  1.177505e+01  8.625317e+00  6.994446e+00  9.907009e+00  9.286877e+00  
0.0750 13.933 1.901  6.36374374e-04  7.060103e+00  8.823601e+00  4.490133e+00  1.169085e+01  8.428459e+00  6.873550e+00  9.735875e+00  9.104126e+00  
0.0755 13.915 1.899  6.41397424e-04  7.101356e+00  8.852180e+00  4.534257e+00  1.160494e+01  8.233727e+00  6.753109e+00  9.565382e+00  8.922715e+00  
0.0760 13.897 1.898  6.48431006e-04  7.141808e+00  8.879479e+00  4.578162e+00  1.151737e+01  8.041184e+00  6.633171e+00  9.395603e+00  8.742719e+00  
0.0765 13.879 1.897  6.54586156e-04  7.181453e+00  8.905494e+00  4.621838e+00  1.142823e+01  7.850910e+00  6.513799e+00  9.226624e+00  8.564224e+00  
0.0770 13.862 1.895  6.58401672e-04  7.220280e+00  8.930229e+00  4.665274e+00  1.133760e+01  7.663005e+00  6.395096e+00  9.058593e+00  8.387361e+00  
0.0775 13.844 1.894  6.66332590e-04  7.258287e+00  8.953682e+00  4.708464e+00  1.124553e+01  7.477507e+00  6.277098e+00  8.891560e+00  8.212170e+00  
0.0780 13.826 1.893  6.72267476e-04  7.295463e+00  8.975853e+00  4.751397e+00  1.115209e+01  7.294472e+00  6.159848e+00  8.725585e+00  8.038680e+00  
0.0785 13.808 1.891  6.79172282e-04  7.331805e+00  8.996743e+00  4.794065e+00  1.105732e+01  7.113952e+00  6.043400e+00  8.560746e+00  7.866946e+00  
0.0790 13.789 1.890  6.83058447e-04  7.367303e+00  9.016356e+00  4.836457e+00  1.096134e+01  6.936022e+00  5.927859e+00  8.397190e+00  7.697074e+00  
0.0795 13.771 1.889  6.89476542e-04  7.401955e+00  9.034693e+00  4.878567e+00  1.086419e+01  6.760717e+00  5.813268e+00  8.234981e+00  7.529107e+00  
0.0800 13.753 1.888  6.96948438e-04  7.435755e+00  9.051757e+00  4.920386e+00  1.076592e+01  6.588068e+00  5.699664e+00  8.074169e+00  7.363069e+00  
0.0805 13.735 1.886  7.01458944e-04  7.468697e+00  9.067552e+00  4.961904e+00  1.066662e+01  6.418118e+00  5.587092e+00  7.914815e+00  7.199005e+00  
0.0810 13.717 1.885  7.08987580e-04  7.500777e+00  9.082080e+00  5.003117e+00  1.056632e+01  6.250900e+00  5.475598e+00  7.756990e+00  7.036970e+00  
0.0815 13.698 1.884  7.13280298e-04  7.531991e+00  9.095346e+00  5.044010e+00  1.046512e+01  6.086441e+00  5.365209e+00  7.600729e+00  6.876993e+00  
0.0820 13.680 1.882  7.20538553e-04  7.562334e+00  9.107354e+00  5.084581e+00  1.036306e+01  5.924769e+00  5.255962e+00  7.446085e+00  6.719127e+00  
0.0825 13.661 1.881  7.25934625e-04  7.591803e+00  9.118109e+00  5.124819e+00  1.026020e+01  5.765898e+00  5.147868e+00  7.293073e+00  6.563385e+00  
0.0830 13.643 1.880  7.32632838e-04  7.620394e+00  9.127616e+00  5.164716e+00  1.015660e+01  5.609845e+00  5.040948e+00  7.141721e+00  6.409801e+00  
0.0835 13.625 1.878  7.38237926e-04  7.648104e+00  9.135881e+00  5.204266e+00  1.005232e+01  5.456625e+00  4.935228e+00  6.992068e+00  6.258416e+00  
0.0840 13.606 1.877  7.42880387e-04  7.674930e+00  9.142912e+00  5.243460e+00  9.947432e+00  5.306256e+00  4.830739e+00  6.844160e+00  6.109279e+00  
0.0845 13.587 1.875  7.50162352e-04  7.700870e+00  9.148713e+00  5.282292e+00  9.841982e+00  5.158740e+00  4.727490e+00  6.698005e+00  5.962395e+00  
0.0850 13.569 1.874  7.55953070e-04  7.725921e+00  9.153290e+00  5.320752e+00  9.736022e+00  5.014074e+00  4.625490e+00  6.553619e+00  5.817771e+00  
0.0855 13.550 1.873  7.60934119e-04  7.750081e+00  9.156654e+00  5.358834e+00  9.629619e+00  4.872262e+00  4.524767e+00  6.411040e+00  5.675438e+00  
0.0860 13.532 1.871  7.67395341e-04  7.773350e+00  9.158810e+00  5.396533e+00  9.522820e+00  4.733304e+00  4.425340e+00  6.270297e+00  5.535414e+00  
0.0865 13.513 1.870  7.73481348e-04  7.795725e+00  9.159766e+00  5.433841e+00  9.415676e+00  4.597192e+00  4.327223e+00  6.131407e+00  5.397700e+00  
0.0870 13.494 1.869  7.80302612e-04  7.817205e+00  9.159529e+00  5.470750e+00  9.308230e+00  4.463911e+00  4.230420e+00  5.994377e+00  5.262290e+00  
0.0875 13.475 1.867  7.84839958e-04  7.837791e+00  9.158112e+00  5.507254e+00  9.200552e+00  4.333456e+00  4.134967e+00  5.859257e+00  5.129212e+00  
0.0880 13.457 1.866  7.89548996e-04  7.857482e+00  9.155525e+00  5.543346e+00  9.092696e+00  4.205814e+00  4.040883e+00  5.726075e+00  4.998480e+00  
0.0885 13.438 1.864  7.96643693e-04  7.876279e+00  9.151776e+00  5.579023e+00  8.984702e+00  4.080978e+00  3.948182e+00  5.594853e+00  4.870102e+00  
0.0890 13.419 1.863  8.02531654e-04  7.894181e+00  9.146874e+00  5.614276e+00  8.876612e+00  3.958919e+00  3.856861e+00  5.465584e+00  4.744052e+00  
0.0895 13.400 1.862  8.10229638e-04  7.911187e+00  9.140824e+00  5.649099e+00  8.768455e+00  3.839616e+00  3.766916e+00  5.338260e+00  4.620312e+00  
0.0900 13.381 1.860  8.12075737e-04  7.927301e+00  9.133649e+00  5.683487e+00  8.660326e+00  3.723046e+00  3.678385e+00  5.212938e+00  4.498912e+00  
0.0905 13.362 1.859  8.19882639e-04  7.942524e+00  9.125352e+00  5.717436e+00  8.552240e+00  3.609201e+00  3.591269e+00  5.089621e+00  4.379848e+00  
0.0910 13.343 1.857  8.25480420e-04  7.956856e+00  9.115946e+00  5.750938e+00  8.444240e+00  3.498039e+00  3.505559e+00  4.968293e+00  4.263087e+00  
0.0915 13.324 1.856  8.33046823e-04  7.970297e+00  9.105436e+00  5.783988e+00  8.336351e+00  3.389539e+00  3.421254e+00  4.848954e+00  4.148620e+00  
0.0920 13.305 1.855  8.34952455e-04  7.982853e+00  9.093846e+00  5.816581e+00  8.228657e+00  3.283659e+00  3.338368e+00  4.731623e+00  4.036442e+00  
0.0925 13.286 1.853  8.42957036e-04  7.994525e+00  9.081181e+00  5.848715e+00  8.121171e+00  3.180392e+00  3.256901e+00  4.616302e+00  3.926549e+00  
0.0930 13.267 1.852  8.49361959e-04  8.005314e+00  9.067450e+00  5.880380e+00  8.013925e+00  3.079693e+00  3.176842e+00  4.502971e+00  3.818908e+00  
0.0935 13.248 1.850  8.52614188e-04  8.015225e+00  9.052675e+00  5.911576e+00  7.906983e+00  2.981531e+00  3.098203e+00  4.391653e+00  3.713523e+00  
0.0940 13.228 1.849  8.60950204e-04  8.024258e+00  9.036858e+00  5.942296e+00  7.800354e+00  2.885880e+00  3.020972e+00  4.282327e+00  3.610368e+00  
0.0945 13.209 1.848  8.63814553e-04  8.032419e+00  9.020021e+00  5.972536e+00  7.694093e+00  2.792683e+00  2.945143e+00  4.174984e+00  3.509414e+00  
0.0950 13.190 1.846  8.70943692e-04  8.039710e+00  9.002173e+00  6.002293e+00  7.588225e+00  2.701927e+00  2.870718e+00  4.069631e+00  3.410658e+00  
0.0955 13.171 1.845  8.77938080e-04  8.046135e+00  8.983322e+00  6.031561e+00  7.482771e+00  2.613570e+00  2.797683e+00  3.966244e+00  3.314068e+00  
0.0960 13.152 1.843  8.81126262e-04  8.051699e+00  8.963491e+00  6.060336e+00  7.377787e+00  2.527561e+00  2.726036e+00  3.864821e+00  3.219620e+00  
0.0965 13.132 1.842  8.86776826e-04  8.056405e+00  8.942691e+00  6.088616e+00  7.273295e+00  2.443875e+00  2.655771e+00  3.765356e+00  3.127302e+00  
0.0970 13.113 1.840  8.93551588e-04  8.060258e+00  8.920932e+00  6.116398e+00  7.169322e+00  2.362476e+00  2.586881e+00  3.667836e+00  3.037090e+00  
0.0975 13.094 1.839  8.98312823e-04  8.063263e+00  8.898233e+00  6.143676e+00  7.065899e+00  2.283316e+00  2.519350e+00  3.572240e+00  2.948950e+00  
0.0980 13.074 1.837  9.04561877e-04  8.065424e+00  8.874604e+00  6.170449e+00  6.963049e+00  2.206362e+00  2.453173e+00  3.478560e+00  2.862863e+00  
0.0985 13.055 1.836  9.09352689e-04  8.066746e+00  8.850061e+00  6.196712e+00  6.860803e+00  2.131565e+00  2.388334e+00  3.386774e+00  2.778795e+00  
0.0990 13.036 1.834  9.15872132e-04  8.067235e+00  8.824616e+00  6.222463e+00  6.759181e+00  2.058895e+00  2.324824e+00  3.296871e+00  2.696726e+00  
0.0995 13.016 1.833  9.20146833e-04  8.066895e+00  8.798287e+00  6.247698e+00  6.658212e+00  1.988299e+00  2.262627e+00  3.208825e+00  2.616620e+00  
0.1000 12.997 1.832  9.25990354e-04  8.065733e+00  8.771088e+00  6.272419e+00  6.557922e+00  1.919750e+00  2.201739e+00  3.122632e+00  2.538464e+00  
0.1005 12.977 1.830  9.32356860e-04  8.063753e+00  8.743029e+00  6.296617e+00  6.458322e+00  1.853201e+00  2.142138e+00  3.038260e+00  2.462217e+00  
0.1010 12.958 1.829  9.37344932e-04  8.060962e+00  8.714129e+00  6.320291e+00  6.359439e+00  1.788607e+00  2.083810e+00  2.955691e+00  2.387850e+00  
0.1015 12.938 1.827  9.41294427e-04  8.057368e+00  8.684408e+00  6.343440e+00  6.261304e+00  1.725922e+00  2.026743e+00  2.874905e+00  2.315334e+00  
0.1020 12.919 1.826  9.47025103e-04  8.052978e+00  8.653875e+00  6.366066e+00  6.163931e+00  1.665121e+00  1.970927e+00  2.795892e+00  2.244655e+00  
0.1025 12.899 1.824  9.54068193e-04  8.047793e+00  8.622543e+00  6.388161e+00  6.067328e+00  1.606162e+00  1.916342e+00  2.718620e+00  2.175773e+00  
0.1030 12.880 1.823  9.57395887e-04  8.041826e+00  8.590433e+00  6.409726e+00  5.971524e+00  1.548990e+00  1.862969e+00  2.643065e+00  2.108650e+00  
0.1035 12.860 1.821  9.62999379e-04  8.035081e+00  8.557558e+00  6.430759e+00  5.876534e+00  1.493570e+00  1.810797e+00  2.569209e+00  2.043263e+00  
0.1040 12.841 1.820  9.70441251e-04  8.027563e+00  8.523927e+00  6.451257e+00  5.782363e+00  1.439879e+00  1.759812e+00  2.497033e+00  1.979589e+00  
0.1045 12.821 1.818  9.72956219e-04  8.019283e+00  8.489567e+00  6.471220e+00  5.689040e+00  1.387844e+00  1.709989e+00  2.426502e+00  1.917578e+00  
0.1050 12.802 1.817  9.79644292e-04  8.010247e+00  8.454487e+00  6.490646e+00  5.596573e+00  1.337452e+00  1.661324e+00  2.357610e+00  1.857217e+00  
0.1055 12.782 1.815  9.83962718e-04  8.000462e+00  8.418704e+00  6.509537e+00  5.504979e+00  1.288653e+00  1.613798e+00  2.290330e+00  1.798472e+00  
0.1060 12.763 1.814  9.89701181e-04  7.989937e+00  8.382232e+00  6.527889e+00  5.414265e+00  1.241414e+00  1.567394e+00  2.224640e+00  1.741311e+00  
0.1065 12.743 1.812  9.95735104e-04  7.978676e+00  8.345083e+00  6.545701e+00  5.324440e+00  1.195694e+00  1.522096e+00  2.160514e+00  1.685702e+00  
0.1070 12.723 1.811  9.98549128e-04  7.966692e+00  8.307282e+00  6.562973e+00  5.235521e+00  1.151441e+00  1.477881e+00  2.097920e+00  1.631602e+00  
0.1075 12.704 1.809  1.00562830e-03  7.953989e+00  8.268836e+00  6.579706e+00  5.147516e+00  1.108640e+00  1.434744e+00  2.036854e+00  1.579003e+00  
0.1080 12.684 1.808  1.01098846e-03  7.940575e+00  8.229762e+00  6.595897e+00  5.060431e+00  1.067245e+00  1.392663e+00  1.977282e+00  1.527864e+00  
0.1085 12.664 1.806  1.01512673e-03  7.926461e+00  8.190078e+00  6.611546e+00  4.974277e+00  1.027212e+00  1.351618e+00  1.919175e+00  1.478150e+00  
0.1090 12.645 1.805  1.01971368e-03  7.911655e+00  8.149800e+00  6.626654e+00  4.889062e+00  9.885059e-01  1.311590e+00  1.862509e+00  1.429833e+00  
0.1095 12.625 1.803  1.02515829e-03  7.896165e+00  8.108941e+00  6.641224e+00  4.804794e+00  9.510997e-01  1.272567e+00  1.807266e+00  1.382889e+00  
0.1100 12.605 1.801  1.03161634e-03  7.879996e+00  8.067512e+00  6.655249e+00  4.721470e+00  9.149558e-01  1.234529e+00  1.753416e+00  1.337286e+00  
0.1105 12.586 1.800  1.03458104e-03  7.863162e+00  8.025539e+00  6.668736e+00  4.639110e+00  8.800332e-01  1.197454e+00  1.700931e+00  1.292992e+00  
0.1110 12.566 1.798  1.04177130e-03  7.845666e+00  7.983025e+00  6.681679e+00  4.557704e+00  8.463073e-01  1.161330e+00  1.649791e+00  1.249983e+00  
0.1115 12.546 1.797  1.04415848e-03  7.827523e+00  7.939998e+00  6.694084e+00  4.477270e+00  8.137314e-01  1.126132e+00  1.599962e+00  1.208222e+00  
0.1120 12.527 1.795  1.05091933e-03  7.808738e+00  7.896464e+00  6.705949e+00  4.397806e+00  7.822884e-01  1.091851e+00  1.551432e+00  1.167692e+00  
0.1125 12.507 1.794  1.05465711e-03  7.789323e+00  7.852443e+00  6.717275e+00  4.319314e+00  7.519322e-01  1.058462e+00  1.504163e+00  1.128354e+00  
0.1130 12.487 1.792  1.06087214e-03  7.769283e+00  7.807946e+00  6.728062e+00  4.241795e+00  7.226411e-01  1.025952e+00  1.458139e+00  1.090187e+00  
0.1135 12.468 1.791  1.06522919e-03  7.748631e+00  7.762989e+00  6.738312e+00  4.165253e+00  6.943788e-01  9.943020e-01  1.413332e+00  1.053161e+00  
0.1140 12.448 1.789  1.06914288e-03  7.727375e+00  7.717591e+00  6.748028e+00  4.089690e+00  6.671126e-01  9.634930e-01  1.369716e+00  1.017245e+00  
0.1145 12.428 1.788  1.07438262e-03  7.705524e+00  7.671764e+00  6.757210e+00  4.015105e+00  6.408164e-01  9.335102e-01  1.327269e+00  9.824169e-01  
0.1150 12.409 1.786  1.08119566e-03  7.683082e+00  7.625517e+00  6.765855e+00  3.941496e+00  6.154688e-01  9.043412e-01  1.285975e+00  9.486555e-01  
0.1155 12.389 1.784  1.08318567e-03  7.660069e+00  7.578876e+00  6.773969e+00  3.868863e+00  5.910195e-01  8.759572e-01  1.245791e+00  9.159158e-01  
0.1160 12.369 1.783  1.08950288e-03  7.636487e+00  7.531849e+00  6.781552e+00  3.797210e+00  5.674588e-01  8.483525e-01  1.206710e+00  8.841892e-01  
0.1165 12.349 1.781  1.09306861e-03  7.612349e+00  7.484454e+00  6.788609e+00  3.726532e+00  5.447524e-01  8.215062e-01  1.168704e+00  8.534437e-01  
0.1170 12.330 1.780  1.09851654e-03  7.587662e+00  7.436702e+00  6.795139e+00  3.656828e+00  5.228768e-01  7.954044e-01  1.131751e+00  8.236572e-01  
0.1175 12.310 1.778  1.10286356e-03  7.562438e+00  7.388608e+00  6.801144e+00  3.588095e+00  5.018031e-01  7.700288e-01  1.095826e+00  7.948020e-01  
0.1180 12.290 1.777  1.10785244e-03  7.536684e+00  7.340187e+00  6.806625e+00  3.520330e+00  4.815072e-01  7.453643e-01  1.060908e+00  7.668551e-01  
0.1185 12.271 1.775  1.11206314e-03  7.510410e+00  7.291452e+00  6.811586e+00  3.453530e+00  4.619627e-01  7.213944e-01  1.026972e+00  7.397914e-01  
0.1190 12.251 1.773  1.11754709e-03  7.483625e+00  7.242415e+00  6.816027e+00  3.387692e+00  4.431493e-01  6.981061e-01  9.939996e-01  7.135914e-01  
0.1195 12.231 1.772  1.12153969e-03  7.456338e+00  7.193092e+00  6.819950e+00  3.322810e+00  4.250376e-01  6.754807e-01  9.619642e-01  6.882261e-01  
0.1200 12.211 1.770  1.12663581e-03  7.428560e+00  7.143495e+00  6.823357e+00  3.258879e+00  4.076065e-01  6.535047e-01  9.308452e-01  6.636749e-01  
0.1205 12.192 1.769  1.13033526e-03  7.400300e+00  7.093640e+00  6.826254e+00  3.195898e+00  3.908338e-01  6.321649e-01  9.006224e-01  6.399164e-01  
0.1210 12.172 1.767  1.13524355e-03  7.371569e+00  7.043538e+00  6.828639e+00  3.133859e+00  3.746976e-01  6.114474e-01  8.712745e-01  6.169286e-01  
0.1215 12.152 1.765  1.13942400e-03  7.342376e+00  6.993205e+00  6.830518e+00  3.072758e+00  3.591748e-01  5.913396e-01  8.427789e-01  5.946884e-01  
0.1220 12.133 1.764  1.14363954e-03  7.312730e+00  6.942654e+00  6.831895e+00  3.012592e+00  3.442479e-01  5.718336e-01  8.151185e-01  5.731784e-01  
0.1225 12.113 1.762  1.14957322e-03  7.282638e+00  6.891893e+00  6.832767e+00  2.953353e+00  3.298989e-01  5.529174e-01  7.882753e-01  5.523802e-01  
0.1230 12.093 1.761  1.15319530e-03  7.252114e+00  6.840939e+00  6.833141e+00  2.895032e+00  3.161020e-01  5.345789e-01  7.622228e-01  5.322672e-01  
0.1235 12.074 1.759  1.15707904e-03  7.221168e+00  6.789808e+00  6.833019e+00  2.837625e+00  3.028369e-01  5.168201e-01  7.369407e-01  5.128188e-01  
0.1240 12.054 1.757  1.16165588e-03  7.189808e+00  6.738508e+00  6.832406e+00  2.781128e+00  2.900919e-01  4.996424e-01  7.124169e-01  4.940229e-01  
0.1245 12.034 1.756  1.16616717e-03  7.158042e+00  6.687051e+00  6.831303e+00  2.725530e+00  2.778454e-01  4.830372e-01  6.886284e-01  4.758569e-01  
0.1250 12.015 1.754  1.17054597e-03  7.125881e+00  6.635453e+00  6.829712e+00  2.670825e+00  2.660783e-01  4.670218e-01  6.655549e-01  4.583007e-01  
0.1255 11.995 1.752  1.17441561e-03  7.093337e+00  6.583725e+00  6.827639e+00  2.617007e+00  2.547760e-01  4.516162e-01  6.431810e-01  4.413391e-01  
0.1260 11.975 1.751  1.17833564e-03  7.060417e+00  6.531879e+00  6.825089e+00  2.564068e+00  2.439206e-01  4.368579e-01  6.214864e-01  4.249527e-01  
0.1265 11.956 1.749  1.18334553e-03  7.027132e+00  6.479927e+00  6.822062e+00  2.512003e+00  2.334988e-01  4.227650e-01  6.004571e-01  4.091276e-01  
0.1270 11.936 1.748  1.18691907e-03  6.993490e+00  6.427879e+00  6.818563e+00  2.460797e+00  2.234911e-01  4.093952e-01  5.800702e-01  3.938423e-01  
0.1275 11.916 1.746  1.19168626e-03  6.959501e+00  6.375750e+00  6.814595e+00  2.410451e+00  2.138863e-01  3.968223e-01  5.603135e-01  3.790850e-01  
0.1280 11.897 1.744  1.19652124e-03  6.925172e+00  6.323544e+00  6.810160e+00  2.360950e+00  2.046695e-01  3.850825e-01  5.411694e-01  3.648389e-01  
0.1285 11.877 1.743  1.20014994e-03  6.890515e+00  6.271279e+00  6.805264e+00  2.312289e+00  1.958247e-01  3.742701e-01  5.226198e-01  3.510870e-01  
0.1290 11.857 1.741  1.20351798e-03  6.855543e+00  6.218967e+00  6.799911e+00  2.264456e+00  1.873345e-01  3.645949e-01  5.046434e-01  3.378095e-01  
0.1295 11.838 1.739  1.20871401e-03  6.820257e+00  6.166612e+00  6.794102e+00  2.217445e+00  1.791930e-01  3.560505e-01  4.872331e-01  3.249999e-01  
0.1300 11.818 1.738  1.21069959e-03  6.784676e+00  6.114236e+00  6.787845e+00  2.171247e+00  1.713799e-01  3.491237e-01  4.703640e-01  3.126355e-01  
0.1305 11.799 1.736  1.21618512e-03  6.748802e+00  6.061839e+00  6.781144e+00  2.125855e+00  1.638899e-01  3.439376e-01  4.540289e-01  3.007101e-01  
0.1310 11.779 1.734  1.22081776e-03  6.712646e+00  6.009436e+00  6.773999e+00  2.081261e+00  1.567096e-01  3.405232e-01  4.382118e-01  2.892086e-01  
0.1315 11.760 1.733  1.22448853e-03  6.676215e+00  5.957033e+00  6.766414e+00  2.037450e+00  1.498246e-01  3.390918e-01  4.228939e-01  2.781143e-01  
0.1320 11.740 1.731  1.22744099e-03  6.639525e+00  5.904649e+00  6.758396e+00  1.994417e+00  1.432223e-01  3.403400e-01  4.080581e-01  2.674128e-01  
0.1325 11.720 1.729  1.23182522e-03  6.602580e+00  5.852287e+00  6.749952e+00  1.952155e+00  1.368965e-01  3.447280e-01  3.936952e-01  2.570965e-01  
0.1330 11.701 1.728  1.23691389e-03  6.565385e+00  5.799954e+00  6.741077e+00  1.910651e+00  1.308359e-01  3.516688e-01  3.797921e-01  2.471524e-01  
0.1335 11.681 1.726  1.23878408e-03  6.527959e+00  5.747669e+00  6.731784e+00  1.869896e+00  1.250249e-01  3.626862e-01  3.663254e-01  2.375621e-01  
0.1340 11.662 1.724  1.24339624e-03  6.490304e+00  5.695434e+00  6.722074e+00  1.829883e+00  1.194597e-01  3.783024e-01  3.532887e-01  2.283208e-01  
0.1345 11.642 1.723  1.24744317e-03  6.452430e+00  5.643262e+00  6.711953e+00  1.790604e+00  1.141295e-01  3.986234e-01  3.406676e-01  2.194159e-01  
0.1350 11.623 1.721  1.25195739e-03  6.414343e+00  5.591158e+00  6.701419e+00  1.752045e+00  1.090249e-01  4.233365e-01  3.284501e-01  2.108359e-01  
0.1355 11.603 1.719  1.25399682e-03  6.376059e+00  5.539136e+00  6.690485e+00  1.714199e+00  1.041348e-01  4.544740e-01  3.166167e-01  2.025673e-01  
0.1360 11.584 1.718  1.25909647e-03  6.337579e+00  5.487200e+00  6.679152e+00  1.677059e+00  9.945445e-02  4.921800e-01  3.051602e-01  1.946042e-01  
0.1365 11.565 1.716  1.26188538e-03  6.298918e+00  5.435364e+00  6.667423e+00  1.640611e+00  9.497206e-02  5.363887e-01  2.940648e-01  1.869322e-01  
0.1370 11.545 1.714  1.26721498e-03  6.260077e+00  5.383629e+00  6.655302e+00  1.604852e+00  9.068387e-02  5.872178e-01  2.833248e-01  1.795467e-01  
0.1375 11.526 1.713  1.26918260e-03  6.221071e+00  5.332009e+00  6.642797e+00  1.569765e+00  8.657771e-02  6.469403e-01  2.729181e-01  1.724324e-01  
0.1380 11.506 1.711  1.27287989e-03  6.181907e+00  5.280512e+00  6.629913e+00  1.535345e+00  8.264797e-02  7.151036e-01  2.628377e-01  1.655821e-01  
0.1385 11.487 1.709  1.27854859e-03  6.142586e+00  5.229138e+00  6.616645e+00  1.501584e+00  7.889054e-02  7.901964e-01  2.530808e-01  1.589909e-01  
0.1390 11.468 1.707  1.27910151e-03  6.103130e+00  5.177908e+00  6.603012e+00  1.468467e+00  7.529218e-02  8.760577e-01  2.436206e-01  1.526416e-01  
0.1395 11.448 1.706  1.28424474e-03  6.063535e+00  5.126820e+00  6.589011e+00  1.435991e+00  7.185180e-02  9.726039e-01  2.344555e-01  1.465330e-01  
0.1400 11.429 1.704  1.28802974e-03  6.023816e+00  5.075884e+00  6.574647e+00  1.404145e+00  6.856172e-02  1.078578e+00  2.255770e-01  1.406550e-01  
0.1405 11.410 1.702  1.29079576e-03  5.983978e+00  5.025109e+00  6.559927e+00  1.372919e+00  6.541487e-02  1.195665e+00  2.169708e-01  1.349986e-01  
0.1410 11.390 1.701  1.29503299e-03  5.944028e+00  4.974497e+00  6.544851e+00  1.342304e+00  6.240632e-02  1.322135e+00  2.086327e-01  1.295572e-01  
0.1415 11.371 1.699  1.29720453e-03  5.903978e+00  4.924061e+00  6.529429e+00  1.312289e+00  5.952880e-02  1.459186e+00  2.005494e-01  1.243213e-01  
0.1420 11.352 1.697  1.30151821e-03  5.863830e+00  4.873804e+00  6.513665e+00  1.282868e+00  5.677885e-02  1.607880e+00  1.927132e-01  1.192861e-01  
0.1425 11.332 1.695  1.30534453e-03  5.823596e+00  4.823733e+00  6.497561e+00  1.254032e+00  5.415075e-02  1.765726e+00  1.851205e-01  1.144441e-01  
0.1430 11.313 1.694  1.30837603e-03  5.783280e+00  4.773853e+00  6.481121e+00  1.225768e+00  5.163867e-02  1.933515e+00  1.777604e-01  1.097874e-01  
0.1435 11.294 1.692  1.31096743e-03  5.742895e+00  4.724175e+00  6.464357e+00  1.198071e+00  4.923781e-02  2.112215e+00  1.706236e-01  1.053095e-01  
0.1440 11.275 1.690  1.31516398e-03  5.702443e+00  4.674701e+00  6.447267e+00  1.170932e+00  4.694470e-02  2.300276e+00  1.637075e-01  1.010057e-01  
0.1445 11.255 1.688  1.31794615e-03  5.661933e+00  4.625438e+00  6.429857e+00  1.144338e+00  4.475300e-02  2.495877e+00  1.570053e-01  9.686713e-02  
0.1450 11.236 1.687  1.32177102e-03  5.621372e+00  4.576391e+00  6.412132e+00  1.118286e+00  4.266023e-02  2.699703e+00  1.505119e-01  9.289049e-02  
0.1455 11.217 1.685  1.32390993e-03  5.580768e+00  4.527567e+00  6.394101e+00  1.092762e+00  4.066055e-02  2.912060e+00  1.442170e-01  8.906748e-02  
0.1460 11.198 1.683  1.32767248e-03  5.540128e+00  4.478972e+00  6.375766e+00  1.067761e+00  3.875133e-02  3.131568e+00  1.381189e-01  8.539449e-02  
0.1465 11.179 1.681  1.33158583e-03  5.499456e+00  4.430607e+00  6.357128e+00  1.043273e+00  3.692858e-02  3.355509e+00  1.322162e-01  8.186587e-02  
0.1470 11.160 1.680  1.33388804e-03  5.458763e+00  4.382483e+00  6.338197e+00  1.019290e+00  3.518784e-02  3.584210e+00  1.265006e-01  7.847528e-02  
0.1475 11.141 1.678  1.33670405e-03  5.418056e+00  4.334602e+00  6.318977e+00  9.958014e-01  3.352549e-02  3.816979e+00  1.209673e-01  7.521747e-02  
0.1480 11.122 1.676  1.34042925e-03  5.377336e+00  4.286968e+00  6.299472e+00  9.728020e-01  3.193932e-02  4.053683e+00  1.156125e-01  7.208922e-02  
0.1485 11.103 1.674  1.34318350e-03  5.336615e+00  4.239587e+00  6.279689e+00  9.502829e-01  3.042543e-02  4.292486e+00  1.104331e-01  6.908492e-02  
0.1490 11.084 1.673  1.34604749e-03  5.295896e+00  4.192463e+00  6.259630e+00  9.282335e-01  2.898034e-02  4.531205e+00  1.054266e-01  6.619945e-02  
