# Atmospheric neutrino differential production profile from MCEq
# Format: coszen height[cm] energy[GeV] nu_e nu_e_bar nu_mu nu_mu_bar nu_tau nu_tau_bar
# Values are differential production rates: d(flux)/d(height)
# Generated with: SIBYLL23C, HillasGaisser2012 H3a, SouthPole January
# Grid: 21 coszen x 30 heights x 121 energies
#
-1.000000e+00 6.492354e+03 1.122018e-01 8.067404e-09 6.310356e-09 6.443610e-09 8.142721e-09 3.943467e-18 3.830648e-18
-1.000000e+00 4.442612e+03 1.122018e-01 8.009133e-09 6.262012e-09 6.388324e-09 8.078251e-09 3.842811e-18 3.732249e-18
-1.000000e+00 3.040007e+03 1.122018e-01 7.969582e-09 6.229218e-09 6.350918e-09 8.034579e-09 3.775543e-18 3.666501e-18
-1.000000e+00 2.080227e+03 1.122018e-01 7.942667e-09 6.206912e-09 6.325517e-09 8.004899e-09 3.730248e-18 3.622237e-18
-1.000000e+00 1.423465e+03 1.122018e-01 7.924318e-09 6.191710e-09 6.308227e-09 7.984684e-09 3.699594e-18 3.592283e-18
-1.000000e+00 9.740540e+02 1.122018e-01 7.911795e-09 6.181336e-09 6.296438e-09 7.970895e-09 3.678775e-18 3.571941e-18
-1.000000e+00 6.665292e+02 1.122018e-01 7.903240e-09 6.174251e-09 6.288391e-09 7.961480e-09 3.664602e-18 3.558093e-18
-1.000000e+00 4.560950e+02 1.122018e-01 7.897394e-09 6.169409e-09 6.282893e-09 7.955047e-09 3.654938e-18 3.548651e-18
-1.000000e+00 3.120984e+02 1.122018e-01 7.893396e-09 6.166099e-09 6.279135e-09 7.950650e-09 3.648341e-18 3.542206e-18
-1.000000e+00 2.135638e+02 1.122018e-01 7.890662e-09 6.163835e-09 6.276566e-09 7.947642e-09 3.643835e-18 3.537803e-18
-1.000000e+00 1.461382e+02 1.122018e-01 7.888792e-09 6.162286e-09 6.274809e-09 7.945586e-09 3.640754e-18 3.534793e-18
-1.000000e+00 1.000000e+02 1.122018e-01 7.887513e-09 6.161227e-09 6.273607e-09 7.944179e-09 3.638648e-18 3.532736e-18
-1.000000e+00 6.000000e+06 1.412538e-01 3.226794e-10 2.343651e-10 6.267644e-10 6.113940e-10 2.326646e-18 2.487325e-18
-1.000000e+00 4.105702e+06 1.412538e-01 4.715580e-10 3.424971e-10 9.159425e-10 8.934804e-10 3.400119e-18 3.634933e-18
-1.000000e+00 2.809465e+06 1.412538e-01 4.269213e-09 3.108055e-09 8.578349e-09 8.306027e-09 3.263222e-17 3.484936e-17
